A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,initialized,0,,1484787949375
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,window_resize,0,"[1020, 675]",1484787949375
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,1049,on,1484787950424
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,22193,on,1484787972617
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,19734,on,1484787992351
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,8517,on,1484788000868
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,8079,off,1484788008947
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,475739,off,1484788484686
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,37622,on,1484788522308
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,8,off,1484788522316
A10249252O9I20MRSOBVF:36WLNQG780UU5OM2GMNN26HDE77EBG,focus,2178,on,1484788524494
A110JYKWR9T6H8:39ZSFO5CA9GHC3H0UEF94CMT9M9UJ6,initialized,0,,1485281423029
A110JYKWR9T6H8:39ZSFO5CA9GHC3H0UEF94CMT9M9UJ6,window_resize,0,"[1349, 844]",1485281423029
A110JYKWR9T6H8:39ZSFO5CA9GHC3H0UEF94CMT9M9UJ6,window_resize,15742,"[1359, 744]",1485281438771
A110JYKWR9T6H8:39ZSFO5CA9GHC3H0UEF94CMT9M9UJ6,window_resize,3776,"[1920, 1052]",1485281442547
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,initialized,0,,1484787835950
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,window_resize,0,"[1020, 675]",1484787835950
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,focus,14675,off,1484787850625
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,focus,8964,on,1484787859589
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,focus,31371,off,1484787890960
A11O504U2EJUGU:3NPFYT4IZDOZ25LURD5TR6THAQAGX8,focus,30950,on,1484787921910
A11TY4VHBBJLJR:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,initialized,0,,1485288780893
A11TY4VHBBJLJR:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,window_resize,0,"[1020, 675]",1485288780893
A11TY4VHBBJLJR:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,100274,off,1485288881167
A11TY4VHBBJLJR:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,168197,on,1485289049364
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,initialized,0,,1485304549970
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,window_resize,0,"[1366, 678]",1485304549970
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,24741,off,1485304574711
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,1,on,1485304574712
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,8,off,1485304574720
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,window_resize,227,"[667, 662]",1485304574947
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,68712,on,1485304643659
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,21644,off,1485304665303
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,583810,on,1485305249113
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,1132,off,1485305250245
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,focus,6163,on,1485305256408
A11YS0T8MV3Q7C:3LEIZ60CDKJ9SQY1EPN4WAN5F19Z96,window_resize,1559,"[1020, 675]",1485305257967
A13VIJ7G997ZCY:338JKRMM27J16O8C09VXSYUKO45HAT,initialized,0,,1484770219721
A13VIJ7G997ZCY:338JKRMM27J16O8C09VXSYUKO45HAT,window_resize,0,"[1020, 675]",1484770219721
A13VIJ7G997ZCY:338JKRMM27J16O8C09VXSYUKO45HAT,focus,33182,off,1484770252903
A13VIJ7G997ZCY:338JKRMM27J16O8C09VXSYUKO45HAT,focus,67,on,1484770252970
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,initialized,0,,1485279773935
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,window_resize,0,"[1020, 675]",1485279773935
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,48336,off,1485279822271
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,54838,on,1485279877109
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,16422,off,1485279893531
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,2604,on,1485279896135
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,47503,off,1485279943638
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,4344,on,1485279947982
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,335364,off,1485280283346
A149ROBL26JWPJ:36W0OB37HXY27WGKC1BW9RLTYCKHZD,focus,10477,on,1485280293823
A15TFO5B95QVQZ:3VJ40NV2QJ7GD1T8AMH47CHDP49TOY,initialized,0,,1485293758967
A15TFO5B95QVQZ:3VJ40NV2QJ7GD1T8AMH47CHDP49TOY,window_resize,0,"[1920, 989]",1485293758967
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,initialized,0,,1484841806933
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,window_resize,0,"[1024, 686]",1484841806933
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,21403,off,1484841828336
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3292,on,1484841831628
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,54000,off,1484841885628
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,7828,on,1484841893456
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,28169,off,1484841921625
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,4849,on,1484841926474
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,16256,off,1484841942730
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,12766,on,1484841955496
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,36834,off,1484841992330
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3417,on,1484841995747
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,17502,off,1484842013249
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,5965,on,1484842019214
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,45955,off,1484842065169
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,5178,on,1484842070347
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,43975,off,1484842114322
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,4047,on,1484842118369
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,49312,off,1484842167681
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3659,on,1484842171340
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,35727,off,1484842207067
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3340,on,1484842210407
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,46675,off,1484842257082
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,4088,on,1484842261170
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,51705,off,1484842312875
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3119,on,1484842315994
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,41895,off,1484842357889
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,17331,on,1484842375220
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,48220,off,1484842423440
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,5691,on,1484842429131
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,47754,off,1484842476885
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,4549,on,1484842481434
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,48534,off,1484842529968
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,3450,on,1484842533418
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,42935,off,1484842576353
A15V8K8M4TXT9Y:3YGXWBAF711VNRHF5G7544B4J6R4CR,focus,5064,on,1484842581417
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,initialized,0,,1484769521065
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,window_resize,0,"[944, 974]",1484769521065
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,9224,off,1484769530289
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,window_resize,219,"[944, 974]",1484769530508
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,5283,on,1484769535791
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,window_resize,1005,"[944, 974]",1484769536796
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,56517,off,1484769593313
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,1985,on,1484769595298
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,261825,off,1484769857123
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,2273,on,1484769859396
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,23770,off,1484769883166
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,1296,on,1484769884462
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,51048,off,1484769935510
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,19227,on,1484769954737
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,2007,off,1484769956744
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,1016,on,1484769957760
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,3248,off,1484769961008
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,898,on,1484769961906
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,35023,off,1484769996929
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,1088,on,1484769998017
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,4650,off,1484770002667
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,16721,on,1484770019388
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,60626,off,1484770080014
A177EXELDLWTWV:3ZAZR5XV022BQO54Q9XVY0ODKX7CZG,focus,8033,on,1484770088047
A19LTHK3TA57SF:3KJYX6QCMAVHPI60Z4PE0YOCNTIVJW,initialized,0,,1485279516972
A19LTHK3TA57SF:3KJYX6QCMAVHPI60Z4PE0YOCNTIVJW,window_resize,0,"[1020, 675]",1485279516972
A19LTHK3TA57SF:3KJYX6QCMAVHPI60Z4PE0YOCNTIVJW,window_resize,63416,"[1366, 664]",1485279580388
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,initialized,0,,1485293688743
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,window_resize,1,"[1020, 675]",1485293688744
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,45131,off,1485293733875
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,56587,on,1485293790462
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,window_resize,57484,"[1366, 684]",1485293847946
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,15643,off,1485293863589
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,5523,on,1485293869112
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,70906,off,1485293940018
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,80798,on,1485294020816
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,208562,off,1485294229378
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,4133,on,1485294233511
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,195554,off,1485294429065
A1B4KC5KP7FH1Z:3IXEICO7933QOVN4AQVAQCVM44G6TN,focus,5464,on,1485294434529
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,initialized,0,,1485281236111
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,window_resize,0,"[1020, 675]",1485281236111
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,22402,off,1485281258513
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,11530,on,1485281270043
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,49824,off,1485281319867
A1C59M3HPCO503:3VBEN272MLJR6OZVX3Z6SYCPWX7GS8,focus,3566,on,1485281323433
A1CFUMXK9QFT9M:3R9WASFE200IT0PEHBNW669GIZ4ZFY,initialized,0,,1485293209613
A1CFUMXK9QFT9M:3R9WASFE200IT0PEHBNW669GIZ4ZFY,window_resize,0,"[1020, 675]",1485293209613
A1CFUMXK9QFT9M:3R9WASFE200IT0PEHBNW669GIZ4ZFY,focus,29171,off,1485293238784
A1CFUMXK9QFT9M:3R9WASFE200IT0PEHBNW669GIZ4ZFY,focus,2,on,1485293238786
A1DIGREVLNOXT3:3Q5C1WP23NLTW7BH3O1VS0YRGQE15T,initialized,0,,1485295013839
A1DIGREVLNOXT3:3Q5C1WP23NLTW7BH3O1VS0YRGQE15T,window_resize,0,"[1024, 686]",1485295013839
A1DIGREVLNOXT3:3Q5C1WP23NLTW7BH3O1VS0YRGQE15T,focus,221204,off,1485295235043
A1DIGREVLNOXT3:3Q5C1WP23NLTW7BH3O1VS0YRGQE15T,focus,4975,on,1485295240018
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,initialized,0,,1484769760779
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,window_resize,0,"[1020, 675]",1484769760779
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,focus,71522,off,1484769832301
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,focus,2,on,1484769832303
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,focus,0,off,1484769832303
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,focus,29,on,1484769832332
A1F2MFSHXTGAVD:3WRFBPLXRB8TWZV2USB0AADA46MN3C,window_resize,36514,"[1366, 678]",1484769868846
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,initialized,0,,1484844129864
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,window_resize,0,"[1020, 667]",1484844129864
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,487,on,1484844130351
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,window_resize,19485,"[1920, 980]",1484844149836
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,10452,off,1484844160288
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,2535,on,1484844162823
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,26480,off,1484844189303
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,4496,on,1484844193799
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,70913,off,1484844264712
A1FQGVP8SX5WE2:3WEV0KO0ONCOU4P4VDYYMD9SIM5SDL,focus,2192,on,1484844266904
A1GXFMAC759VRM:3RRCEFRB7NWCDMP9RGBATK5M26A4BA,initialized,0,,1485294132218
A1GXFMAC759VRM:3RRCEFRB7NWCDMP9RGBATK5M26A4BA,window_resize,0,"[1020, 675]",1485294132218
A1GXFMAC759VRM:3RRCEFRB7NWCDMP9RGBATK5M26A4BA,focus,29598,off,1485294161816
A1GXFMAC759VRM:3RRCEFRB7NWCDMP9RGBATK5M26A4BA,focus,5053,on,1485294166869
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,initialized,0,,1484849076833
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,window_resize,1,"[1366, 677]",1484849076834
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,focus,64810,off,1484849141644
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,focus,1,on,1484849141645
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,focus,4,off,1484849141649
A1HRHFU7KTS0KW:3G0WWMR1UW4L3014S3NWNI6LE2YNQL,focus,21,on,1484849141670
A1JVO7FLPATHUB:3M81GAB8A13J2RC7PDINWN6RYWUQBC,initialized,0,,1485279858608
A1JVO7FLPATHUB:3M81GAB8A13J2RC7PDINWN6RYWUQBC,window_resize,0,"[1920, 989]",1485279858608
A1JVO7FLPATHUB:3M81GAB8A13J2RC7PDINWN6RYWUQBC,focus,26852,off,1485279885460
A1JVO7FLPATHUB:3M81GAB8A13J2RC7PDINWN6RYWUQBC,focus,928,on,1485279886388
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,initialized,0,,1484771453519
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,window_resize,0,"[1074, 711]",1484771453519
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,focus,336,on,1484771453855
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,focus,298366,off,1484771752221
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,focus,6,on,1484771752227
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,focus,2185,off,1484771754412
A1M682B2WUSYJP:3S06PH7KSSOO0KQAIUJEQCMJSI6D1S,focus,96,on,1484771754508
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,initialized,0,,1484764530366
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,window_resize,0,"[1018, 674]",1484764530366
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,focus,445,on,1484764530811
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,window_resize,24172,"[1600, 812]",1484764554983
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,window_resize,22955,"[1018, 674]",1484764577938
A1OIPSWKV6DVUF:3ZSANO2JCGRLSO30MJTOADCDUVQSFT,window_resize,3718,"[1600, 812]",1484764581656
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,initialized,0,,1484770554763
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,window_resize,0,"[1020, 675]",1484770554763
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,focus,653,on,1484770555416
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,focus,21823,on,1484770577239
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,focus,13254,off,1484770590493
A1QLYBRMIULAYC:3WJEQKOXA9MQ2DNYYKSC0BED7F9A1N,window_resize,193,"[1855, 1032]",1484770590686
A1S6C6EN8MPKC3:3BGYGHDBBY48MVAQ49ZBZC5KN1I22K,initialized,0,,1484842076652
A1S6C6EN8MPKC3:3BGYGHDBBY48MVAQ49ZBZC5KN1I22K,window_resize,0,"[1024, 677]",1484842076652
A1S6C6EN8MPKC3:3BGYGHDBBY48MVAQ49ZBZC5KN1I22K,focus,34111,off,1484842110763
A1S6C6EN8MPKC3:3BGYGHDBBY48MVAQ49ZBZC5KN1I22K,focus,5343,on,1484842116106
A1SLJKNSNHOJRN:3QIYRE09Y41XMWHN7OXHMHYD7BE1NJ,initialized,0,,1485299219007
A1SLJKNSNHOJRN:3QIYRE09Y41XMWHN7OXHMHYD7BE1NJ,window_resize,0,"[1018, 674]",1485299219007
A1SLJKNSNHOJRN:3QIYRE09Y41XMWHN7OXHMHYD7BE1NJ,focus,763,on,1485299219770
A1SVCWSPL677Q4:3DL65MZB8EZDFTE8UMJIDQNVWS7ECN,initialized,0,,1484792407819
A1SVCWSPL677Q4:3DL65MZB8EZDFTE8UMJIDQNVWS7ECN,window_resize,0,"[1020, 675]",1484792407819
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,initialized,0,,1485281727710
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,window_resize,0,"[1020, 675]",1485281727710
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,focus,686,on,1485281728396
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,focus,25119,off,1485281753515
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,focus,23550,on,1485281777065
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,focus,9291,off,1485281786356
A1U7O93JY3WFMU:336YQZE83WYQSWX6WAKTCSMUEZBM5K,focus,2605,on,1485281788961
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,initialized,0,,1485280809913
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,0,"[927, 614]",1485280809913
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,focus,21883,off,1485280831796
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,focus,44,on,1485280831840
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,237,"[1164, 848]",1485280832077
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,57722,"[927, 614]",1485280889799
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,2317,"[1164, 848]",1485280892116
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,focus,5137,off,1485280897253
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,focus,18105,on,1485280915358
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,18015,"[927, 614]",1485280933373
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,window_resize,1369,"[1164, 848]",1485280934742
A1VZSFHTU51JP0:3QY5DC2MXS4171V4BOOOPEU1GFSUF3,focus,1175,off,1485280935917
